ts	username	platform	ms_played	conn_country	ip_addr_decrypted	user_agent_decrypted	master_metadata_track_name	master_metadata_album_artist_name	master_metadata_album_album_name	spotify_track_uri	episode_name	episode_show_name	spotify_episode_uri	reason_start	reason_end	shuffle	skipped	offline	offline_timestamp	incognito_mode
2016-09-17T20:48:57Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	79922	US	50.89.232.34	unknown	Jab Pio Pani Hussain Ibne Ali Ka Naam Lo	Ali Safdar	Aap Pe Dil Hai Fida Jaan Hai Fida 2014-15	spotify:track:1OZzHs2GqPYKnPzrDDwZDH				trackdone	unexpected-exit-while-paused	true		false	0	false
2016-09-30T22:43:12Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	235577	US	50.89.232.34	unknown	I Remember Your Smile	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:4sd2yvCnZIgLswYvRIFRc6				trackdone	trackdone	true		false	0	false
2016-09-30T22:46:59Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	226313	US	50.89.232.34	unknown	The Chosen One - Vocals Only Version	Maher Zain	Thank You Allah (Vocals Only - No Music Version)	spotify:track:1TOeficYY3tpcEUyn6oqE5				trackdone	trackdone	true		false	0	false
2016-09-30T22:51:22Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	262664	US	50.89.232.34	unknown	Always Be There - Vocals Only Version	Maher Zain	Thank You Allah (Vocals Only - No Music Version)	spotify:track:5uS3t0ZFXrOK0dgEW2ekD7				trackdone	trackdone	true		false	0	false
2016-09-30T22:53:55Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	152152	US	50.89.232.34	unknown	Salaamun (feat. Khalid Belrhouzi)	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:0GVIiMjBhSlTYJ8K6T3DDA				trackdone	trackdone	true		false	0	false
2016-09-30T22:58:53Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	297746	US	50.89.232.34	unknown	Better Day (feat. Khalil Ismail)	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:2RPd1nTJ2Ia7z1flBKto1u				trackdone	trackdone	true		false	0	false
2016-09-30T23:02:54Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	240586	US	50.89.232.34	unknown	Ya Adheeman	Ahmed Bukhatir	Fartaqi	spotify:track:5MNrC9YlvHVkHiiCfZnNSt				trackdone	trackdone	true		false	0	false
2016-10-01T00:26:29Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	158796	US	50.89.232.34	unknown	Paradise	Maher Zain	Forgive Me	spotify:track:5GZ6liz6FVhzAx8VQKCSbe				trackdone	unexpected-exit-while-paused	true		false	0	false
2016-10-02T18:53:19Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	0	US	50.89.232.34	unknown	Paradise	Maher Zain	Forgive Me	spotify:track:5GZ6liz6FVhzAx8VQKCSbe				appload	unexpected-exit-while-paused	true		false	0	false
2016-10-03T00:24:03Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3179	US	70.209.52.170	unknown	Paradise	Maher Zain	Forgive Me	spotify:track:5GZ6liz6FVhzAx8VQKCSbe				appload	logout	true		false	0	false
2016-10-03T19:25:00Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	20163	US	70.209.25.134	unknown	Paradise	Maher Zain	Forgive Me	spotify:track:5GZ6liz6FVhzAx8VQKCSbe				appload	logout	true		false	0	false
2016-10-04T23:07:13Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	101682	US	50.89.232.34	unknown	Inshallah	Deen Squad	Inshallah	spotify:track:23weprkOGWTtPy7SyZ8fIB				trackdone	unexpected-exit-while-paused	true		false	0	false
2016-10-08T19:38:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	23340	US	70.209.56.186	unknown	Meri Sakina (Sa)	Tejani Brothers	Hussaini	spotify:track:3z3wQ5zpKzYrXkCol8ZuKH				trackdone	endplay	true		false	0	false
2016-10-08T19:38:35Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	26313	US	70.209.56.186	unknown	Abbas Alamdar	Mohammed Abbas Karim	Ya Ali Akbar	spotify:track:0NWMiODR79Z6udP7sohzlP				clickrow	endplay	true		false	0	false
2016-10-08T20:26:18Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3122	US	142.196.76.108	unknown	Abbas Alamdar	Mohammed Abbas Karim	Ya Ali Akbar	spotify:track:0NWMiODR79Z6udP7sohzlP				clickrow	unexpected-exit-while-paused	true		false	0	false
2016-10-11T23:18:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1974	US	70.209.26.215	unknown	Never Ending	Tejani Brothers	Never Ending	spotify:track:3MMEB04eUqC8jKB8EYhmHX				trackdone	logout	true		false	0	false
2016-10-12T20:03:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	231	US	70.209.24.164	unknown	Jafer-E-Sadiq (As) (Vol 5)	Tejani Brothers	Collection (Vol 4 - Vol 9)	spotify:track:1xIwaAbyKKierMOU21vYZe				fwdbtn	endplay	true		false	0	false
2016-10-12T20:11:57Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	369880	US	70.209.24.164	unknown	Raah E Shaam	Tejani Brothers	Hussaini	spotify:track:5zxSXmV7ttx0nAMFU9To5J				trackdone	trackdone	true		false	0	false
2016-10-12T20:16:42Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	361346	US	70.209.24.164	unknown	La Yawm	Tejani Brothers	Hussaini	spotify:track:0gEPFeYcOcTZklEisDPieZ				trackdone	trackdone	true		true	1476303017923	false
2016-10-12T20:39:29Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	160490	US	70.209.24.164	unknown	Meri Sakina (Sa)	Tejani Brothers	Hussaini	spotify:track:3z3wQ5zpKzYrXkCol8ZuKH				trackdone	unexpected-exit-while-paused	true		true	1476303398673	false
2016-10-18T19:47:54Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	12959	US	50.89.152.97	unknown	Can't Hold Us (feat. Ray Dalton)	Macklemore & Ryan Lewis	The Heist	spotify:track:3bidbhpOYeV4knp8AIu8Xn				trackdone	endplay	true		false	0	false
2016-10-18T19:48:00Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1576	US	50.89.152.97	unknown	Can't Hold Us (feat. Ray Dalton)	Macklemore & Ryan Lewis	The Heist	spotify:track:3bidbhpOYeV4knp8AIu8Xn				clickrow	endplay	true		false	0	false
2016-10-18T19:48:25Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	24264	US	50.89.152.97	unknown	One	Ali Fadhil	One	spotify:track:3OgOdPhdhCfmcsxvTVewOf				clickrow	endplay	true		false	0	false
2016-10-18T19:48:29Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3122	US	50.89.152.97	unknown	Mabrook	Deen Squad	Mabrook	spotify:track:4bJBzJea2howLquwp4jDsh				clickrow	endplay	true		false	0	false
2016-10-18T19:52:04Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	36353	US	50.89.152.97	unknown	Mabrook	Deen Squad	Mabrook	spotify:track:4bJBzJea2howLquwp4jDsh				clickrow	logout	true		false	0	false
2016-11-05T16:43:22Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	8270	US			What Do You Mean?	Justin Bieber	Purpose	spotify:track:4B0JvthVoAAuygILe3n4Bs				clickrow		true		false	0	false
2016-11-05T16:43:50Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	14980	US			What Do You Mean?	Justin Bieber	Purpose	spotify:track:4B0JvthVoAAuygILe3n4Bs				clickrow		true		false	0	false
2016-11-17T15:03:57Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	25982	US			Inshallah	Deen Squad	Inshallah	spotify:track:23weprkOGWTtPy7SyZ8fIB				trackdone		true		false	0	false
2016-11-17T15:05:02Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	48484	US			Mabrook	Deen Squad	Mabrook	spotify:track:4bJBzJea2howLquwp4jDsh				fwdbtn		true		false	0	false
2016-11-17T15:05:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	0	US			Treat You Better	Shawn Mendes	Illuminate	spotify:track:1rtDwblY1CJ9i490fMzJnc				fwdbtn		true		false	0	false
2016-11-17T15:05:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	4136	US			Mercy	Shawn Mendes	Illuminate	spotify:track:7evPpWWu01Klxi0KlPxR17				clickrow		true		false	0	false
2016-11-17T15:05:10Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	0	US			Stitches	Shawn Mendes	Handwritten (Revisited)	spotify:track:5t4B1kAlCD13YY9poph0Mg				fwdbtn		true		false	0	false
2016-11-17T15:05:10Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1750	US			Mercy - Acoustic	Shawn Mendes	Illuminate	spotify:track:64AuOzdVVZuN2pDMZtzDxI				fwdbtn		true		false	0	false
2016-11-17T15:05:11Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	380	US			Three Empty Words	Shawn Mendes	Illuminate	spotify:track:6gZirJza9LuVeId7k7llFo				fwdbtn		true		false	0	false
2016-11-17T15:05:33Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	9306	US			Ruin	Shawn Mendes	Illuminate	spotify:track:0FKoMmvgCldbBS7LOMIKrI				fwdbtn		true		false	0	false
2016-11-17T15:06:30Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	30028	US			Ruin	Shawn Mendes	Illuminate	spotify:track:0FKoMmvgCldbBS7LOMIKrI				clickrow		true		false	0	false
2016-11-17T15:07:11Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	5178	US			Cheerleader - Felix Jaehn Remix Radio Edit	OMI	Me 4 U	spotify:track:023OVLNzXhX0j7CxswUt6D				clickrow		true		false	0	false
2016-11-17T17:10:12Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1050	US			Mere Bhai Abbas	Mohammed Abbas Karim	Ya Ali Akbar	spotify:track:4mpTejHP2POmxB9w0yQQtO				clickrow		true		false	0	false
2016-11-21T16:24:37Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	4611	US			You Don't Own Me (feat. G-Eazy)	SAYGRACE	FMA	spotify:track:6KI1ZpZWYAJLvmVhCJz65G				trackdone		true		false	0	false
2016-11-21T16:24:39Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1192	US			Castle	Halsey	BADLANDS	spotify:track:0il8Ogjp4whWMLcskwmJsz				fwdbtn		true		false	0	false
2016-11-21T16:24:40Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1056	US			Setting Fires	The Chainsmokers	Setting Fires	spotify:track:0B8B8cVRFIG1yznoQe7c9s				fwdbtn		true		false	0	false
2016-11-21T16:24:41Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	505	US			for him.	Troye Sivan	Blue Neighbourhood	spotify:track:5gBEdUKVZJgvQwNu8pIQqy				fwdbtn		true		false	0	false
2016-11-21T16:24:44Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1789	US			Don't Wanna Know	Maroon 5	Don't Wanna Know	spotify:track:0AKejOKlGdiB53QpwAeenO				fwdbtn		true		false	0	false
2016-11-21T16:24:55Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1050	US			Pacify Her	Melanie Martinez	Cry Baby	spotify:track:360Wr96ywrCQq4kTAJ8Pq6				fwdbtn		true		false	0	false
2016-11-21T16:24:57Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1660	US			Love Again (feat. OntheD)	Ali Fadhil	Love Again (feat. OntheD)	spotify:track:5ro7USgRH0l0NqJT1PqKMR				clickrow		true		false	0	false
2016-11-21T17:11:12Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3092	US			Call Ali	Ali Fadhil	Call Ali	spotify:track:6JlCQdNAg1oyKmjfpMjBxS				fwdbtn		true		false	0	false
2016-12-09T17:18:29Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	0	US			Call Ali	Ali Fadhil	Call Ali	spotify:track:6JlCQdNAg1oyKmjfpMjBxS				appload		true		false	0	false
2016-12-09T22:28:34Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	128081	US			Call Ali	Ali Fadhil	Call Ali	spotify:track:6JlCQdNAg1oyKmjfpMjBxS				appload		true		false	0	false
2016-12-11T22:23:39Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	52388	US			Allah Ya Moulana	Maher Zain	One (Arabic Version)	spotify:track:43dqhEc0NfCYkB1PXrAeJR				clickrow		true		false	0	false
2016-12-11T22:24:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	28551	US			Can't You See (feat. Rashid Bhikha & Abdul Malik Ahmad)	Zain Bhikha	Allah Knows	spotify:track:7L3OsEFkYKofjXk80RuA6s				clickrow		true		false	0	false
2016-12-11T22:24:11Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3275	US			The Passing Traveller (Voice-Only)	Zain Bhikha	The Passing Traveller	spotify:track:2aPdaqtvUI8mlyScdOwdid				fwdbtn		true		false	0	false
2016-12-11T22:24:25Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	13570	US			Allah's Grace (Studio Version) [Voice-Only] [feat. Khalid Belrhouzi & Khalil Ismail]	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:7d4FgT0wZyaWfnUx5JEC74				fwdbtn		true		false	0	false
2016-12-11T22:24:28Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2995	US			All of the Prophets	Yusuf Islam (Formerly Cat Stevens) & Children	I Look I See 2	spotify:track:3kbWYi0eGM5Uf6Klw03bEA				fwdbtn		true		false	0	false
2016-12-11T22:27:22Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	174868	US			Eid-un Sa'Eid (Drum Version)	Zain Bhikha	A Way of Life	spotify:track:6eUXa4ptPSYDtJK9iwQLLb				fwdbtn		true		false	0	false
2016-12-11T22:30:08Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	164596	US			Salaamun Salaam	Zain Bhikha	A Way of Life	spotify:track:34wfYJmaad6MDXOOkwYkfH				trackdone		true		false	0	false
2016-12-11T22:31:10Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	61333	US			Heartbeat (Drum Version) (Feat. Khalil Ismail & Rashid Bhikha)	Zain Bhikha	Hope	spotify:track:01hW4I60lzx49PTQk9eaSz				trackdone		true		false	0	false
2016-12-11T22:35:03Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	233282	US			Althought I Never Saw His Face	Zain Bhikha	A Way of Life	spotify:track:2Hqa8YPQTdSxErHu6wJZoM				fwdbtn		true		false	0	false
2016-12-11T22:39:32Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	269080	US			Where we Belong	Zain Bhikha	Faith	spotify:track:7xeqz79YaR2vGTeAbHMTRm				trackdone		true		false	0	false
2016-12-11T23:48:35Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	18012	US			Better Day (Album Version)	Zain Bhikha	Better Day	spotify:track:6CIB6aONM9HTfDpOGTtGxN				trackdone		true		false	0	false
2016-12-12T17:19:14Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	150941	US			Better Day (Album Version)	Zain Bhikha	Better Day	spotify:track:6CIB6aONM9HTfDpOGTtGxN				appload		true		false	0	false
2016-12-18T00:51:55Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1290	US			Lay Down Your Head	Zain Bhikha	Allah Knows	spotify:track:4yqPQofvjtiBwfQYa0lAHY				fwdbtn		true		false	0	false
2016-12-18T00:52:25Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1050	US			Salaamun Salam (Remastered) [feat. Khalid Belrhouzi]	Zain Bhikha	Our World	spotify:track:0v6hDdZMxj43PF6hqJyD7P				fwdbtn		true		false	0	false
2016-12-18T00:52:57Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	4210	US			Insha Allah - Karaoke	Maher Zain	Thank You Allah (Karaoke Version)	spotify:track:7pR33gksW3HUSHFWi6P8W2				trackdone		true		false	0	false
2016-12-18T00:52:59Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	953	US			Guide Me All the Way	Maher Zain	Forgive Me (Turkish - Türkçe Version)	spotify:track:4YKdgy5pEE0iDKGl6FNAHD				fwdbtn		true		false	0	false
2016-12-18T00:53:02Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2683	US			So Real	Maher Zain	Singles & Duets	spotify:track:7hycc5zJbEUvALL2QVWQWN				fwdbtn		true		false	0	false
2016-12-18T00:53:43Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	41175	US			Ya Nabi - Turkish Version	Maher Zain	Singles & Duets	spotify:track:383xAtXYLnpWMgIrTxxk2c				fwdbtn		true		false	0	false
2016-12-18T00:54:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	12908	US			I Love You So	Maher Zain	Forgive Me	spotify:track:0JgOBNO0bqfxBrzBP6WkXD				fwdbtn		true		false	0	false
2016-12-18T01:01:41Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	276394	US			Salaamun Salam (Remastered) [feat. Khalid Belrhouzi]	Zain Bhikha	Our World	spotify:track:0v6hDdZMxj43PF6hqJyD7P				clickrow		true		false	0	false
2016-12-18T02:52:43Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	10167	US			A Is for Allah	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:4kPxuzc9gqydzhjxrwinLc				trackdone		true		false	0	false
2016-12-18T02:52:46Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2200	US			Give Thanks to Allah	Zain Bhikha	A Way of Life	spotify:track:7qGVuE1JeUd4CJcVmQECjJ				fwdbtn		true		false	0	false
2016-12-18T02:52:49Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2373	US			Heart of a Muslim	Yusuf Islam (Formerly Cat Stevens) & Children	I Look I See 2	spotify:track:09mwWs96C4qAZRmVjLyH5X				fwdbtn		true		false	0	false
2016-12-18T02:52:51Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2007	US			Nkosi Sikelel 'iAfrika	Zain Bhikha	Night Of Remembrance: Live At Royal Albert Hall	spotify:track:2Gyt8gO9YoEIxyPnpHau7D				fwdbtn		true		false	0	false
2016-12-18T02:52:52Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1198	US			Mountains of Makkah	Zain Bhikha	Mountains of Makkah	spotify:track:6k3RBYi9uGjrLRPXAO65jL				fwdbtn		true		false	0	false
2016-12-18T02:52:56Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3335	US			Praise To The Prophet (Pbuh)	Zain Bhikha	Night Of Remembrance: Live At Royal Albert Hall	spotify:track:5gbYmq4wDBlC4dcclJ7ONY				fwdbtn		true		false	0	false
2016-12-18T02:54:50Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	114991	US			Give Thanks to Allah	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:34rjVNKRvJtbVQgzrk1Km3				fwdbtn		true		false	0	false
2016-12-18T02:55:11Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	14607	US			All of the Prophets	Yusuf Islam (Formerly Cat Stevens) & Children	I Look I See 2	spotify:track:3kbWYi0eGM5Uf6Klw03bEA				trackdone		true		false	0	false
2016-12-18T03:00:13Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	298750	US			Zamilooni	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:0eSOAbxtjadKIjXypAXUjP				clickrow		true		false	0	false
2016-12-18T03:04:28Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	254747	US			Allah Knows (feat. Dawud Wharnsby Ali)	Zain Bhikha	Allah Knows	spotify:track:2vserNrS5EtO8sWX4s2DNN				trackdone		true		false	0	false
2016-12-18T03:05:03Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	15749	US			King Of Trees	Yusuf / Cat Stevens	Buddha And The Chocolate Box	spotify:track:1B6tOlfOaEjSGsJP5KRFfc				trackerror		true		false	0	false
2016-12-18T03:05:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	2596	US			King Of Trees	Yusuf / Cat Stevens	Buddha And The Chocolate Box	spotify:track:1B6tOlfOaEjSGsJP5KRFfc				clickrow		true		false	0	false
2016-12-18T03:05:18Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1546	US			King Of Trees	Yusuf / Cat Stevens	Buddha And The Chocolate Box	spotify:track:1B6tOlfOaEjSGsJP5KRFfc				clickrow		true		false	0	false
2016-12-18T03:05:27Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	3122	US			Freedom Will Come (Remastered)	Zain Bhikha	The Beginning	spotify:track:5tpyE5BKJt77x8wQoxKj1L				clickrow		true		false	0	false
2016-12-18T03:06:53Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	78385	US			Freedom Will Come (Remastered)	Zain Bhikha	The Beginning	spotify:track:5tpyE5BKJt77x8wQoxKj1L				clickrow		true		false	0	false
2016-12-18T03:07:19Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	21031	US			Forgive me when I Whine	Zain Bhikha	Mountains of Makkah	spotify:track:5Dk002P35Hc7XuBWSsYLNT				clickrow		true		false	0	false
2016-12-18T03:07:20Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1217	US			A Is for Allah	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:4kPxuzc9gqydzhjxrwinLc				fwdbtn		true		false	0	false
2016-12-18T03:07:26Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	5901	US			Heart of a Muslim	Yusuf Islam (Formerly Cat Stevens) & Children	I Look I See 2	spotify:track:09mwWs96C4qAZRmVjLyH5X				fwdbtn		true		false	0	false
2016-12-18T03:09:21Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	114991	US			Give Thanks to Allah	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:34rjVNKRvJtbVQgzrk1Km3				clickrow		true		false	0	false
2016-12-18T03:13:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	225219	US			Mum and Dad	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:2YiDwd5TX1Mbi6q376LQym				trackdone		true		false	0	false
2016-12-18T03:16:19Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	192836	US			My Mum is Amazing - Voice Only (feat. Naadira Alli)	Zain Bhikha	Allah Knows	spotify:track:3Xo6ol9gfC9Fgj0JuQyOhJ				trackdone		true		false	0	false
2016-12-18T03:17:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	41883	US			Zamilooni (Remastered)	Zain Bhikha	The Beginning	spotify:track:1nIgAGRxoilnnnifJYaqoG				trackdone		true		false	0	false
2016-12-18T03:22:12Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	294080	US			Mountains of Makkah	Zain Bhikha	Mountains of Makkah	spotify:track:6k3RBYi9uGjrLRPXAO65jL				clickrow		true		false	0	false
2016-12-18T03:24:09Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	116983	US			Give Thanks to Allah	Zain Bhikha	A Way of Life	spotify:track:7qGVuE1JeUd4CJcVmQECjJ				trackdone		true		false	0	false
2016-12-18T03:27:07Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	176843	US			Nkosi Sikelel 'iAfrika	Zain Bhikha	Night Of Remembrance: Live At Royal Albert Hall	spotify:track:2Gyt8gO9YoEIxyPnpHau7D				trackdone		true		false	0	false
2016-12-18T03:30:22Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	194520	US			All of the Prophets	Yusuf Islam (Formerly Cat Stevens) & Children	I Look I See 2	spotify:track:3kbWYi0eGM5Uf6Klw03bEA				trackdone		true		false	0	false
2016-12-18T10:49:58Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	247270	US			Zamilooni	Zain Bhikha	Songs of a Soul (Double Album)	spotify:track:0eSOAbxtjadKIjXypAXUjP				trackdone		true		false	0	false
2016-12-19T02:55:38Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	13616	US			One	Ali Fadhil	One	spotify:track:3OgOdPhdhCfmcsxvTVewOf				clickrow		true		false	0	false
2016-12-19T10:49:22Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	137139	US			I Turn	Ali Fadhil	I Turn	spotify:track:0RxRRi91fzlWCfhcpX0p7F				clickrow		true		false	0	false
2016-12-19T19:05:03Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	166844	US			I Turn	Ali Fadhil	I Turn	spotify:track:0RxRRi91fzlWCfhcpX0p7F				appload		true		false	0	false
2016-12-19T19:15:53Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	263053	US			Impatient	Ali Fadhil	Impatient	spotify:track:3TyA7D3Kl81qavrcVjXBqm				trackdone		true		false	0	false
2016-12-19T19:15:53Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	94106	US			I Turn - Vocal Version	Ali Fadhil	I Turn	spotify:track:70yDtQMShXBmcyClIsPFPO				trackdone		true		true	1482174854997	false
2016-12-19T19:15:53Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	307540	US			Love Again (feat. OntheD)	Ali Fadhil	Love Again (feat. OntheD)	spotify:track:5ro7USgRH0l0NqJT1PqKMR				trackdone		true		true	1482174546858	false
2016-12-19T19:20:00Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	231053	US			Call Ali	Ali Fadhil	Call Ali	spotify:track:6JlCQdNAg1oyKmjfpMjBxS				clickrow		true		false	0	false
2016-12-19T19:20:02Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	18682	US			Impatient	Ali Fadhil	Impatient	spotify:track:3TyA7D3Kl81qavrcVjXBqm				trackdone		true		false	0	false
2016-12-19T19:20:03Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	865	US			I Turn - Vocal Version	Ali Fadhil	I Turn	spotify:track:70yDtQMShXBmcyClIsPFPO				clickrow		true		false	0	false
2016-12-19T19:20:05Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1155	US			I Turn - Vocal Version	Ali Fadhil	I Turn	spotify:track:70yDtQMShXBmcyClIsPFPO				clickrow		true		false	0	false
2016-12-19T19:20:06Z	aspeera786	Android OS 6.0.1 API 23 (samsung, SM-G920V)	1000	US			I Turn - Vocal Version	Ali Fadhil	I Turn	spotify:track:70yDtQMShXBmcyClIsPFPO				clickrow		true		false	0	false
